id_municipio,uf,homicidio_media,homicidio_cv,roubo_veiculo_media,furto_veiculo_media,total_crimes_violentos,proporcao_roubo_furto,tendencia_homicidios,volatilidade_crimes,nome_municipio,is_capital,cluster,indice_criminalidade,is_hotspot
3502804,SP,2.2625,0.8139143998799998,2.55,17.9,10.729166666666666,0.02908924327883872,-0.0015103463026709056,165.13327342370349,Outros,0,3,0.012529585273571998,True
3510500,SP,2.808333333333333,0.7111160159499963,2.2416666666666667,11.666666666666666,14.75,0.06978669523716763,-0.0032357127879961527,95.32251222200507,Outros,0,3,0.01216594066504836,True
3526902,SP,1.4833333333333334,1.000062975346433,22.025,78.65833333333333,39.15833333333333,0.10956812563617857,-0.004471633606759819,188.7698942922083,Outros,0,3,0.012109804639700798,True
3515707,SP,2.525,0.8572735457925234,31.429166666666667,23.741666666666667,61.06666666666667,0.5868838763575606,-0.005927287025535845,55.41346970826278,Outros,0,3,0.012016249259810208,True
3522208,SP,2.7625,0.8190189245628983,22.225,17.1375,46.3125,0.47911987164794867,-0.005589744342037832,49.51025500270642,Outros,0,3,0.011926564336806039,True
3304201,RJ,3.2888888888888888,0.6389417757308857,1.1037037037037036,3.8,17.488888888888887,0.19989572471324296,0.014992105637826138,36.819049465571055,Outros,0,10,0.011904776461140595,True
3305208,RJ,3.2666666666666666,0.690815631386535,3.9925925925925925,5.674074074074074,25.54074074074074,0.5197925669835782,0.01626620299627772,20.89776374568913,Outros,0,10,0.011678560044148174,True
3305554,RJ,2.77037037037037,0.8010185631424861,8.274074074074074,4.785185185185185,40.22962962962963,1.2106775197510176,0.018722439519477385,20.003299525075864,Outros,0,7,0.010764523130702522,True
3548906,SP,1.5541666666666667,0.8211888760445845,3.2,33.00833333333333,14.666666666666666,0.046066692039699035,0.0014396464983065362,160.57712257343,Outros,0,3,0.01039886029335801,True
3503208,SP,1.5083333333333333,0.9076833335899418,2.379166666666667,25.645833333333332,11.908333333333333,0.03713401571054511,-0.0029144133061630353,158.63251491120354,Outros,0,3,0.010081167111718352,True
3522109,SP,1.5916666666666666,0.8524457861557133,7.4125,14.775,23.954166666666666,0.10896134481078447,-0.0021526320057063445,113.14595578564129,Outros,0,3,0.009416150352083638,True
3516309,SP,2.254166666666667,0.9401886737253914,4.075,8.7375,23.595833333333335,0.24784670473241072,-0.006229503107864334,48.41564670733863,Outros,0,3,0.00938115483167482,True
3501608,SP,0.925,1.1071149153889022,13.091666666666667,89.7125,24.445833333333333,0.07606586535870209,-0.0009703611428721002,172.20694724687547,Outros,0,3,0.009265896066404863,True
3529005,SP,1.325,0.93986796197418,0.9958333333333333,14.045833333333333,7.316666666666666,0.02185709291544436,-0.0018448943687233692,156.29068844263924,Outros,0,3,0.009254867248393465,True
3303906,RJ,1.9185185185185185,0.7826352481763362,1.4666666666666666,11.755555555555556,21.081481481481482,0.1344105574894789,0.018099081755637098,76.8368260504639,Outros,0,10,0.009146896444824755,True
3513504,SP,1.9,1.0524107861955123,15.720833333333333,13.4125,28.933333333333334,0.22404088538968886,-0.007782020628678615,65.19256722266293,Outros,0,3,0.009057918342233563,True
3541406,SP,1.3708333333333333,0.9531120064033344,0.825,13.779166666666667,5.3,0.01608913002678678,-0.003213389310197164,139.51538739089256,Outros,0,3,0.008781251391245425,True
